doc_id,text,date,client,machine_id,problem_category,key_component,source_file,source_sheet
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|20|SSLM21011NR|2023-11-19,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|20|SSLM21011NR|2023-11-19
日期：2023-11-19 00:00:00
客戶：昆山南亞
機台編號：SSLM21011NR
問題分類：其他/未分類
關鍵元件：硬碟
症狀：存圖硬碟(F:/槽)
處理方式：即可刪除
完整內容：發生日期: 2023-11-19
客戶: 昆山南亞
機台編號: SSLM21011NR
問題分類: 其他/未分類
關鍵元件: 硬碟
問題現象: 存圖硬碟(F:/槽)
存滿，沒有自動刪舊圖 客戶_王朋11/19反應, 存圖沒有自動清理的問題。

11/20 Log回傳。
Log紀錄 11/13 有進刪圖程序，但刪圖失敗(try catch)。

11/16 存圖已出現 Halcon Error，推測硬碟已滿 
HALCON error #5573: JPEG: file access error in libjpeg in operator write_image
HALCON error #3142: Can not open file for writing in operator write_image

11/21 連線至機台查看，手動刪圖會出現shell infrastructure host 占用。
google暫時解法為 重新開機，即可刪除。
維修處理: 
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：軟體相關問題",2023-11-19 00:00:00,昆山南亞,SSLM21011NR,其他/未分類,硬碟,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,軟體相關問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|21|SSST32003TC|2024-04-18,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|21|SSST32003TC|2024-04-18
日期：2024-04-18 00:00:00
客戶：美維
機台編號：SSST32003TC
問題分類：取像異常
關鍵元件：CCD
症狀：突發上CCD取像失敗 售服_王政泰
處理方式：*取像速度
完整內容：發生日期: 2024-04-18
客戶: 美維
機台編號: SSST32003TC
問題分類: 取像異常
關鍵元件: CCD
問題現象: 突發上CCD取像失敗 售服_王政泰
4/19 16:02回報-上CCD取像失敗，請售服截圖NG的時間點。
 
4/22 10:14接續處理。
異常時間  4/18  19:13~ 20:04，詢問機台該區間是否有任何異動

售服從Handler Log查出 上CCD 取像位置有異動過
修改回原值
掃像正常。

已於wechat群組[宣導]電控軟件裡 LineScan掃像的相關參數 請勿隨意更動
*取像點位 (起始, pulse間距.終點)
*取像距離
*取像速度
維修處理: 
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：軟體相關問題",2024-04-18 00:00:00,美維,SSST32003TC,取像異常,CCD,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,軟體相關問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|22|ASLM32002|2024-05-24,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|22|ASLM32002|2024-05-24
日期：2024-05-24 00:00:00
客戶：廠內
機台編號：ASLM32002
問題分類：其他/未分類
關鍵元件：VLS
症狀：VLS閃退 新版VLS v2.1.0.0t11 給ASLM Handler桌機測試時
處理方式：正常執行
完整內容：發生日期: 2024-05-24
客戶: 廠內
機台編號: ASLM32002
問題分類: 其他/未分類
關鍵元件: VLS
問題現象: VLS閃退 新版VLS v2.1.0.0t11 給ASLM Handler桌機測試時，發生閃退

使用visual studio重新建置後，重放dll與執行檔後
正常執行。
維修處理: 
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：軟體相關問題",2024-05-24 00:00:00,廠內,ASLM32002,其他/未分類,VLS,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,軟體相關問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|23|SSLM21010NR|2024-06-03,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|23|SSLM21010NR|2024-06-03
日期：2024-06-03 00:00:00
客戶：昆山南亞
機台編號：SSLM21010NR
問題分類：軟體與驅動
關鍵元件：CCD, VLS, 相機
症狀：VLS沒有適當權限
處理方式：Sol:使用廠內的""出機USB""還原
完整內容：發生日期: 2024-06-03
客戶: 昆山南亞
機台編號: SSLM21010NR
問題分類: 軟體與驅動
關鍵元件: CCD, VLS, 相機
問題現象: VLS沒有適當權限
無法存取 機台電腦使用廠內的""出機USB""還原後
點擊桌面 VLS捷徑，發生右圖問題!

Google此問題，建議刪掉捷徑，直接從D:\VLS\VLS.exe 執行
→此方法可行。測試Ok。
Comport設定錯誤 機台電腦使用廠內的""出機USB""還原後
開啟VLS出現 Comport設定錯誤
裝置管理員-連接埠  沒有出現正常的Comport裝置
(出現Nuvoton communication comport) 

重啟電腦後則OK，能正常LineScan取像
DMreader 無法連接到CCD 機台生產死機後重啟電腦，發現DMreader連接不上CCD 
(VLS 取像正常)

1、換了一條網線測試相機不顯示
2、相機交換測試在旁邊機台是OK的  
3、dongle交換測試在旁邊是OK的  
4、(非刪掉重灌)僅重灌修復halcon也是不顯示相機  
5、更換網孔重新設定IP不顯示相機  
 6、複製旁邊機台DM-Reader整個文檔也不顯示

Sol:使用廠內的""出機USB""還原
維修處理: 
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：軟體相關問題",2024-06-03 00:00:00,昆山南亞,SSLM21010NR,軟體與驅動,"CCD, VLS, 相機",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,軟體相關問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|24|SSLM23001SR|2024-08-04,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|24|SSLM23001SR|2024-08-04
日期：2024-08-04 00:00:00
客戶：碁鼎
機台編號：SSLM23001SR
問題分類：硬體損壞/配線
關鍵元件：PCIe, PCIe插槽, VLS, 影像擷取卡
症狀：VLS
處理方式：改為0則可正常掃像
根因：抓不到 4代影像擷取卡 (故顯示 no board )
完整內容：發生日期: 2024-08-04
客戶: 碁鼎
機台編號: SSLM23001SR
問題分類: 硬體損壞/配線
關鍵元件: PCIe, PCIe插槽, VLS, 影像擷取卡
問題現象: VLS
System_Inf.ini
設定跑掉 售服_趙揚
0.前一次取像正常，下一次掃像突發取像TimeOut 與 SiSo not Initial.
且重啟VLS時警報影像擷取卡 no board。(機台使用4代影像擷取卡)

1.售服與客戶 自行更換 影像擷取卡→無效。
2.檢查硬體接線CameraLink ,接線正確
   使用SiSo+CommCam 連續取像正常
   裝置管理員 也有抓到 影像擷取卡的裝置
   卸載並重灌SiSo → 無效
   預計將影像擷取卡的PCIe插槽 更換位置
3.售服 用備份之VLS資料夾 可正常開啟。 
    比較 System_Inf.ini 發現是多了FrameGrabberMode=1(4/5代卡切換)  
    導致 抓不到 4代影像擷取卡 (故顯示 no board )
    改為0則可正常掃像。
維修處理: 
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：軟體相關問題",2024-08-04 00:00:00,碁鼎,SSLM23001SR,硬體損壞/配線,"PCIe, PCIe插槽, VLS, 影像擷取卡",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,軟體相關問題
"20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|25|SSLM25001NR
SSLM25002NR|2024-07-16","【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|25|SSLM25001NR
SSLM25002NR|2024-07-16
日期：2024-07-16 00:00:00
客戶：南亞
機台編號：SSLM25001NR
SSLM25002NR
問題分類：軟體與驅動
關鍵元件：硬碟
症狀：硬碟F無法存取
處理方式：才解決 存取被拒問題
根因：無法存圖 7/16客戶_張志澤 反映無法存圖
完整內容：發生日期: 2024-07-16
客戶: 南亞
機台編號: SSLM25001NR
SSLM25002NR
問題分類: 軟體與驅動
關鍵元件: 硬碟
問題現象: 硬碟F無法存取
導致無法存圖 7/16客戶_張志澤 反映無法存圖
客戶與售服 已試過 權限修改、重命名、格式化→皆無權限

更換硬碟→NG
機台原本的F槽硬碟，拿去別台→可讀取
研判為 客戶IT設定 造成此異常

8/14 售服_廷杰，使用Acronis 還原系統C槽才解決 F槽存取被拒的問題。

推測是  南亞 IT 有鎖USB存取功能
最後是 IT人員建議
進入Bios關閉硬碟熱插拔功能，才解決 存取被拒問題。
維修處理: 
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：軟體相關問題",2024-07-16 00:00:00,南亞,"SSLM25001NR
SSLM25002NR",軟體與驅動,硬碟,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,軟體相關問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|26|SSLM21019SR|2024-10-31,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|26|SSLM21019SR|2024-10-31
日期：2024-10-31 00:00:00
客戶：深南
機台編號：SSLM21019SR
問題分類：其他/未分類
症狀：僅一個料號的B台車
處理方式：故而打偏
根因：現場操作 重建Handler料號時
完整內容：發生日期: 2024-10-31
客戶: 深南
機台編號: SSLM21019SR
問題分類: 其他/未分類
關鍵元件: N/A
問題現象: 僅一個料號的B台車
板邊2D打偏 售服_胡彬

該機台有用雷射座標轉換，但板邊2D是用兩點定位打印
重建料號仍會打偏

因為現場操作 重建Handler料號時，僅是用""複製料號""重建
補償值仍有保留，故而打偏。
維修處理: 
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：軟體相關問題",2024-10-31 00:00:00,深南,SSLM21019SR,其他/未分類,,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,軟體相關問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|27|SSST20004ZC|2024-12-01,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|27|SSST20004ZC|2024-12-01
日期：2024-12-01 00:00:00
客戶：深南
機台編號：SSST20004ZC
問題分類：取像異常
關鍵元件：VLS
症狀：LineScan偶發
處理方式：觀察中-暫時結案
完整內容：發生日期: 2024-12-01
客戶: 深南
機台編號: SSST20004ZC
問題分類: 取像異常
關鍵元件: VLS
問題現象: LineScan偶發
背面-取像失敗 售服_胡彬

SSST20004ZC-11/25更新 v2.0.2.17 (解決漏存圖問題) 

12/1 VLS閃退 & 正面取像失敗, 更換回舊版v2.0.2.14 換背面取像失敗
12/2 LOG回傳分析, 
        視覺LOG:  12/1 09:39以後,偶發背面取像失敗。
        分析Handler LOG(→)動作流程正常。
        Count皆大於16002, 但不明原因取像失敗。 

12/2  18:15 反饋 DC-24V跳電, 已查到跳電原因，接線整理中。
        (破損的線是上視覺pitch的線和cw4感應器的線)

接線處理後
12/2 晚上做了兩個批量，沒有異常(取像失敗)。
12/3 回報-正常作業中。客戶需觀察兩天 才能換回新版。

取像失敗問題,觀察中-暫時結案。
維修處理: 
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：軟體相關問題",2024-12-01 00:00:00,深南,SSST20004ZC,取像異常,VLS,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,軟體相關問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|28|SSLM21010NR|2023-04-26,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|28|SSLM21010NR|2023-04-26
日期：2023-04-26 00:00:00
客戶：昆山南亞
機台編號：SSLM21010NR
問題分類：其他/未分類
關鍵元件：VLS
症狀：空白Log
處理方式：就沒有再發生過
完整內容：發生日期: 2023-04-26
客戶: 昆山南亞
機台編號: SSLM21010NR
問題分類: 其他/未分類
關鍵元件: VLS
問題現象: 空白Log 
2023.04.26 電腦死機
同時VLS與Dmreader 紀錄到大量的空白Log

重灌作業系統後
就沒有再發生過
維修處理: 
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：軟體相關問題",2023-04-26 00:00:00,昆山南亞,SSLM21010NR,其他/未分類,VLS,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,軟體相關問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|29|ASSH10002|2025-02-17,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|29|ASSH10002|2025-02-17
日期：2025-02-17 00:00:00
客戶：統碩
機台編號：ASSH10002
問題分類：光源系統
症狀：光源介面無法開啟 2025.02.17
處理方式：後續測試可以連線生產
完整內容：發生日期: 2025-02-17
客戶: 統碩
機台編號: ASSH10002
問題分類: 光源系統
關鍵元件: N/A
問題現象: 光源介面無法開啟 2025.02.17 
將VAS1更新與VAS11，更該INI開啟光源控制介面設定，
VAS V2.1.0.7 => V2.2.7.6，光源介面可以正確開啟，變為ISClient無法正確連線，先將版次還原。
2025.02.19
VAS V2.1.0.7 => V2.2.7.6，即可正確連線、光源介面控制，判定為5001的PORT可能當下被占用，請售服更該PORT至4996，後續測試可以連線生產。
維修處理: 
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：軟體相關問題",2025-02-17 00:00:00,統碩,ASSH10002,光源系統,,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,軟體相關問題
"20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|30|PVOT0931
(SSLM)|2025-02-25","【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|30|PVOT0931
(SSLM)|2025-02-25
日期：2025-02-25 00:00:00
客戶：南亞
機台編號：PVOT0931
(SSLM)
問題分類：其他/未分類
關鍵元件：CCD
症狀：B車-定位值過大
處理方式：台車CCD Y方向補正值 key成3000um 導致
完整內容：發生日期: 2025-02-25
客戶: 南亞
機台編號: PVOT0931
(SSLM)
問題分類: 其他/未分類
關鍵元件: CCD
問題現象: B車-定位值過大
(offset 回報過大
Handler 卡控-不打印) 南亞設備_張志澤 回報 
2/24 正常生產
2/25 僅有B車 Y offset回報過大 (>3000um)，
         且Handler卡控offset過大不打印。
(早期機台 pixel size 約30um)
1.查看 2/24 與2/25的B車影像，並無明顯Y offset 
2.查看視覺VAS LOG,B車定位值(offset量)也沒有超過100pixel (3000um)。

3.故懷疑是 Handler 的換算值 (B車-pixel size值)key錯導致。
4.請電控查看 Handler參數-B車pixel size。
5.發現是 OP key錯 Handler參數-
                                 台車CCD Y方向補正值 key成3000um 導致
維修處理: 
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：軟體相關問題",2025-02-25 00:00:00,南亞,"PVOT0931
(SSLM)",其他/未分類,CCD,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,軟體相關問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|31|SSLM21001SRNS|2025-03-27,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|31|SSLM21001SRNS|2025-03-27
日期：2025-03-27 00:00:00
客戶：禮鼎
機台編號：SSLM21001SRNS
問題分類：其他/未分類
關鍵元件：VLS, 硬碟
症狀：VLS 定位
處理方式：故沒產生Halcon Error )
完整內容：發生日期: 2025-03-27
客戶: 禮鼎
機台編號: SSLM21001SRNS
問題分類: 其他/未分類
關鍵元件: VLS, 硬碟
問題現象: VLS 定位
發生""對位錯誤""
(try-catch異常) 售服_謝維超
2024/12/23 更新 VLS v2.0.2.13 顯示版次v1.2.3.4異常  (它台更新正常)
12/24 遠端查修，無發現異常。
更新前後版次→無異常。它台同一版次更新正常，故懷疑是""作業環境異常""。
12/30 重灌Halcon→無效
1/14  無法重安裝 .NetFramework 4.5 
2/19 售服協調客戶 08SRNS停機，拷貝硬碟環境
3/7 拷貝完成

3/27 更換硬碟(作業環境)後，版次升級OK。(D槽資料沿用原本機台)

3/27 新版VLS v2.0.2.13  定位-發生""對位錯誤""(try-catch異常)→→→→→→→

3/28 資料回傳後,查修。發現是ini -ImageHeight 數值錯誤導致。修改後正常
        售服回報: 試跑OK。
(出機時 ini-ImageHeight就是key錯, 只是舊版程式 沒用到此參數
故沒產生Halcon Error )
維修處理: 
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：軟體相關問題",2025-03-27 00:00:00,禮鼎,SSLM21001SRNS,其他/未分類,"VLS, 硬碟",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,軟體相關問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|32|ASSH5108|2025-04-02,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|軟體相關問題|32|ASSH5108|2025-04-02
日期：2025-04-02 00:00:00
客戶：欣興
機台編號：ASSH5108
問題分類：光源系統
關鍵元件：CCD, 相機, 防毒軟體
症狀：Cognex軟件-
處理方式：確認OK)
完整內容：發生日期: 2025-04-02
客戶: 欣興
機台編號: ASSH5108
問題分類: 光源系統
關鍵元件: CCD, 相機, 防毒軟體
問題現象: Cognex軟件-
InSight PCHost
連線不到相機 客戶：欣興_陳宥瑄 Yuhsuan_Chen@unimicron.com (0974-230075)
4/2業助_真敏 聯繫, 客戶ASSH5108-2D站連線有問題。
Nush跟客戶聯繫

ASSH5108 (win2000系統, Cognex CCD x2站)
● 歲修重啟機台後，軟件InSight PCHost才連線不上相機。

客戶已依照手冊 ""2D Code Reader 安裝手冊.pdf "" 
設定 In-Sight v2.8→相機連線OK 
            (原廠軟體 In-Sight Explorer -有顯示相機名稱 ex:ISM_1、ISM_2)
        但原廠軟體In-Sight PC Host 的 Host Name抓不到 相機名稱。

1. 防火牆關閉 →無效( win2000無防火牆設定)
2. 防毒軟體""Symantec 賽門鐵克""關閉→無效
3. 客戶發覺,自行重插拔 ""USB轉RJ45""接線後，
     軟件In-Sight PCHost可抓到相機名稱。
(半小時後,再次跟客戶通話,確認OK)
維修處理: 
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：軟體相關問題",2025-04-02 00:00:00,欣興,ASSH5108,光源系統,"CCD, 相機, 防毒軟體",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,軟體相關問題
